neo,pha,moid,e,a,q,i,per,H,diameter,albedo,condition_code,data_arc,n_obs_used,class_AMO,class_APO,class_ATE,class_IEO
1,0,0.0791329,0.3541203011082182,1.404035848121937,0.9068382508182644,20.9308985440047,607.6670970313172,15.3,1.5,0.64,0,16309,8974,0,1,0,0
1,1,0.0438758,0.4232224394609472,1.768952762122564,1.020292258845872,22.14242023332167,859.3553408964168,14.08,4.9,0.231,0,17341,10321,1,0,0,0
1,0,0.21537,0.2840602814848024,1.574519771795496,1.127261242215881,32.96059209172675,721.6400115028317,14.99,2.2,0.42,0,15656,4141,1,0,0,0
1,1,0.0187322,0.8896722843692159,1.271464620920411,0.1402777871315099,22.31052728047163,523.6665664767817,14.38,6.25,0.1066,0,15468,8544,0,1,0,0
1,0,0.276766,0.3954280471617143,2.102524097780285,1.271127099684582,25.07675705943864,1113.550455807777,16.55,1.165,0.209,0,15854,315,1,0,0,0
1,0,0.10629,0.4545391298517582,2.03442342547713,1.109698371910722,5.925642409381862,1059.88915582437,15.34,2.8,0.22,0,16271,2860,1,0,0,0
1,0,0.20252,0.3691300172873332,1.879004392730827,1.185407468759122,4.771338167685934,940.7844272973002,15.93,1.165,0.209,0,16656,3199,1,0,0,0
1,0,0.108698,0.7483300902564326,2.465019623155354,0.6203712660756305,21.01136495171533,1413.608012731935,16.03,1.8,0.17,0,16137,674,0,1,0,0
1,1,0.0144865,0.3227822723951292,1.20947959321331,0.819081021700381,2.646502985515577,485.8433298202351,19.5,0.3,0.357,0,16130,3216,0,1,0,0
1,1,0.0131588,0.4684921922708827,0.9894947733584522,0.5259241977471707,9.916160128995658,359.5163812770006,18.52,0.7,0.21,1,7394,262,0,0,1,0
1,0,0.0748749,0.4867838764551089,2.092883885069048,1.074101754524708,9.506834607156565,1105.900687011865,16.72,0.9,0.37,0,15268,667,1,0,0,0
1,0,0.342279,0.7074018380419645,4.270699442924407,1.249598807274887,31.05272514571933,3223.642994333793,13.02,19.0,0.03,0,15629,1774,1,0,0,0
1,0,0.294773,0.3200395912091968,1.644547799866735,1.118227394273401,36.77462230182003,770.3146872789956,16.41,1.165,0.209,0,14686,2315,1,0,0,0
1,0,0.250998,0.2805217507729986,0.973883075576286,0.7006876901674337,23.35744549740459,351.0416561135376,15.91,3.341,0.074,0,12044,1979,0,0,1,0
1,1,0.0157607,0.5440374412790023,2.196563341845621,1.001550641740675,13.53117977687433,1189.088075842883,16.5,1.5,0.16,0,15365,1193,0,1,0,0
1,0,0.351782,0.284388855255744,1.774306832554475,1.269713743571863,20.34936449505564,863.2597940158294,14.93,4.3,0.515,0,18500,8374,1,0,0,0
1,0,0.0785208,0.3015634157435217,1.41359619005139,0.9873072944974646,55.56328509774884,613.8842283899573,15.14,2.306,0.21,0,18145,3246,0,1,0,0
1,0,0.0707397,0.5149036013028605,0.9977971735251304,0.4840278155072256,19.80238133612434,364.0506668686161,15.42,2.071,0.365,0,19322,1711,0,0,1,0
1,1,0.0367265,0.4457663618105244,1.834728451786492,1.016868224923371,3.866093774317779,907.7288120607492,19.01,0.5,0.18,0,15208,211,0,1,0,0
1,0,0.158724,0.7026134933546405,1.505039309871124,0.4475783827265162,29.18109139785659,674.4040844610785,15.67,1.165,0.209,0,14334,2489,0,1,0,0
1,0,0.0563943,0.4590009472127612,1.927880155865519,1.04298133821056,2.186308372065981,977.7289542172368,17.45,1.0,0.23,0,16395,1985,1,0,0,0
1,0,0.177612,0.3168657498062116,1.544408997438367,1.055038682457599,10.7664828821464,701.0385678838142,17.95,0.7,0.209,0,14563,714,1,0,0,0
1,1,0.0430642,0.6307928317562872,2.626684973602551,0.9697909209721096,2.798440660752119,1554.928455573931,16.16,4.0,0.05,0,27524,1522,0,1,0,0
1,1,0.0191649,0.4440100931741494,1.059369528428575,0.5889987654051491,11.16925767742132,398.2627076653704,18.5,0.42,0.52,0,14574,1333,0,1,0,0
1,0,0.239407,0.3259345106487777,1.820641193442069,1.227231396990522,23.256261400646,897.2944344592394,14.9,2.49,0.31,0,15053,11571,1,0,0,0
1,1,0.00650597,0.6246302247178447,2.543047155641573,0.9545830393451016,0.4480836624628189,1481.255742120098,15.29,5.4,0.405,0,33698,7141,0,1,0,0
